	0	1	2	3	4	5	6	7	8	9	10	11
A0A135LM00.1/87-300	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	3TIAP@5125|Hypocreales					3TIAP@5125|Hypocreales
U3UB86.1/171-387	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta								3GD2R@35493|Streptophyta
A0A2N2LUP8.1/42-260	COG2304@1|root	COG2304@2|Bacteria	4P9PS@976|Bacteroidetes	47WEN@768503|Cytophagia								47WEN@768503|Cytophagia
Q9XUS8.1/187-375	2CMMT@1|root	2QQWC@2759|Eukaryota	3AF02@33154|Opisthokonta	3CP4R@33208|Metazoa	3E58Z@33213|Bilateria	40RD4@6231|Nematoda	1M8HF@119089|Chromadorea	40YIC@6236|Rhabditida				40YIC@6236|Rhabditida
A0A1Q3EU58.1/80-293	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3P1MK@4751|Fungi	3V3KE@5204|Basidiomycota	22DXG@155619|Agaricomycetes	3H86X@355688|Agaricomycetes incertae sedis					3H86X@355688|Agaricomycetes incertae sedis
A0A8J9T919.1/78-285	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta								3GD2R@35493|Streptophyta
A0A7J9MDZ8.1/151-360	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta								3GD2R@35493|Streptophyta
A0A8K0TE23.1/66-250	29DZU@1|root	2S31Y@2759|Eukaryota	3A4NI@33154|Opisthokonta	3Q5J5@4751|Fungi	3RNJW@4890|Ascomycota	21RY7@147550|Sordariomycetes						21RY7@147550|Sordariomycetes
A0A5B7BMB1.1/164-370	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
A0A0K6G019.1/86-301	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3P1MK@4751|Fungi	3V3KE@5204|Basidiomycota	22DXG@155619|Agaricomycetes	3H86X@355688|Agaricomycetes incertae sedis					3H86X@355688|Agaricomycetes incertae sedis
W4JV62.1/79-295	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3P1MK@4751|Fungi	3V3KE@5204|Basidiomycota	22DXG@155619|Agaricomycetes	3H86X@355688|Agaricomycetes incertae sedis					3H86X@355688|Agaricomycetes incertae sedis
A0A094ZEX3.1/201-412	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria							3CU5R@33213|Bilateria
A0A365NEN8.1/76-434	28UM2@1|root	2RYJI@2759|Eukaryota	39SPN@33154|Opisthokonta	3NZ79@4751|Fungi	3QSFQ@4890|Ascomycota	21P0W@147550|Sordariomycetes	3TT6R@5125|Hypocreales	1FX8W@110618|Nectriaceae				1FX8W@110618|Nectriaceae
A0A7J8MXJ5.1/151-360	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta								3GD2R@35493|Streptophyta
A0A7C8I7T2.1/66-258	29DZU@1|root	2S31Y@2759|Eukaryota	39XPJ@33154|Opisthokonta	3P194@4751|Fungi	3QTFF@4890|Ascomycota							3QTFF@4890|Ascomycota
A0A1Y1XFV3.1/62-239	2CZ49@1|root	2S8BM@2759|Eukaryota	3AA2X@33154|Opisthokonta	3PF3X@4751|Fungi								3PF3X@4751|Fungi
A0A1V1TUK6.1/317-502	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0PT@4751|Fungi	3QTI0@4890|Ascomycota	219EU@147550|Sordariomycetes						219EU@147550|Sordariomycetes
A0A439CXK6.1/317-502	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0PT@4751|Fungi	3QTI0@4890|Ascomycota	219EU@147550|Sordariomycetes						219EU@147550|Sordariomycetes
A0A443PIW9.1/176-388	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3M5C5@4447|Liliopsida							3M5C5@4447|Liliopsida
N1S3Z4.1/17-316	28UM2@1|root	2RYJI@2759|Eukaryota	39SPN@33154|Opisthokonta	3NZ79@4751|Fungi	3QUC2@4890|Ascomycota	219JV@147550|Sordariomycetes	3TKGN@5125|Hypocreales	1FZB7@110618|Nectriaceae				1FZB7@110618|Nectriaceae
A0A4S8IT13.1/166-372	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida							3KS9W@4447|Liliopsida
A0A8H3E969.1/84-303	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3P1MK@4751|Fungi	3V3KE@5204|Basidiomycota	22DXG@155619|Agaricomycetes	3H86X@355688|Agaricomycetes incertae sedis					3H86X@355688|Agaricomycetes incertae sedis
A0A8H6DCF2.1/76-434	28UM2@1|root	2RYJI@2759|Eukaryota	39SPN@33154|Opisthokonta	3NZ79@4751|Fungi	3QSFQ@4890|Ascomycota	21P0W@147550|Sordariomycetes	3TT6R@5125|Hypocreales	1FX8W@110618|Nectriaceae				1FX8W@110618|Nectriaceae
A0A0N5CJV0.1/146-334	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	40FEA@6231|Nematoda	1KY3W@119089|Chromadorea					1KY3W@119089|Chromadorea
Q66NX4.1/159-369	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
A0A0N7EI22.1/168-380	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
A0A8H3E3S0.1/74-253	29DZU@1|root	2S31Y@2759|Eukaryota	3A4NI@33154|Opisthokonta	3Q5J5@4751|Fungi	3RNJW@4890|Ascomycota	21RY7@147550|Sordariomycetes						21RY7@147550|Sordariomycetes
A0A8H2WV07.1/71-255	29DZU@1|root	2S31Y@2759|Eukaryota	3A4NI@33154|Opisthokonta	3Q5J5@4751|Fungi	3RNJW@4890|Ascomycota	21RY7@147550|Sordariomycetes						21RY7@147550|Sordariomycetes
A0A7R8ARR0.1/103-298	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3SA4A@5042|Eurotiales					3SA4A@5042|Eurotiales
A0A251TAZ6.1/162-388	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GN68@35493|Streptophyta	44SRY@71274|asterids							44SRY@71274|asterids
A0A179G9B5.2/77-311	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NXY8@4751|Fungi	3QSRY@4890|Ascomycota	216ZN@147550|Sordariomycetes	3TE7D@5125|Hypocreales	3G04C@34397|Clavicipitaceae				3G04C@34397|Clavicipitaceae
A0A0B4HCA4.1/73-308	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NXY8@4751|Fungi	3QSRY@4890|Ascomycota	216ZN@147550|Sordariomycetes	3TE7D@5125|Hypocreales	3G04C@34397|Clavicipitaceae				3G04C@34397|Clavicipitaceae
A0A2J6K4N4.1/180-389	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta								3GD2R@35493|Streptophyta
A0A0B4IER9.1/73-308	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NXY8@4751|Fungi	3QSRY@4890|Ascomycota	216ZN@147550|Sordariomycetes	3TE7D@5125|Hypocreales	3G04C@34397|Clavicipitaceae				3G04C@34397|Clavicipitaceae
A0A1B8XYP0.1/166-390	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	48812@7711|Chordata	494CV@7742|Vertebrata					494CV@7742|Vertebrata
A2IAT9.1/170-391	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
A0A0A6UH53.1/35-221	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria	4DGK0@85008|Micromonosporales								4DGK0@85008|Micromonosporales
X0C2E3.1/86-444	28UM2@1|root	2RYJI@2759|Eukaryota	39SPN@33154|Opisthokonta	3NZ79@4751|Fungi	3QSFQ@4890|Ascomycota	21P0W@147550|Sordariomycetes	3TT6R@5125|Hypocreales	1FX8W@110618|Nectriaceae				1FX8W@110618|Nectriaceae
X0IFH8.1/86-444	28UM2@1|root	2RYJI@2759|Eukaryota	39SPN@33154|Opisthokonta	3NZ79@4751|Fungi	3QSFQ@4890|Ascomycota	21P0W@147550|Sordariomycetes	3TT6R@5125|Hypocreales	1FX8W@110618|Nectriaceae				1FX8W@110618|Nectriaceae
A0A7T0MI32.1/161-369	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta								3GD2R@35493|Streptophyta
A0A8H6GNV5.1/76-434	28UM2@1|root	2RYJI@2759|Eukaryota	39SPN@33154|Opisthokonta	3NZ79@4751|Fungi	3QSFQ@4890|Ascomycota	21P0W@147550|Sordariomycetes	3TT6R@5125|Hypocreales	1FX8W@110618|Nectriaceae				1FX8W@110618|Nectriaceae
A0A1Y1YDM8.1/53-228	2CZ49@1|root	2S8BM@2759|Eukaryota	3AA2X@33154|Opisthokonta	3PF3X@4751|Fungi								3PF3X@4751|Fungi
A0A3L6PYM7.1/164-371	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A175W2K8.1/63-246	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3QSS6@4890|Ascomycota	214BI@147550|Sordariomycetes	41JQV@639021|Magnaporthales					41JQV@639021|Magnaporthales
A9SJQ8.1/104-317	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta								3GD2R@35493|Streptophyta
A0A6F8Z1G5.1/159-365	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A8S2MFL9.1/386-616	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria	418SV@629295|Streptomyces griseus group								418SV@629295|Streptomyces griseus group
A0A097ZQG6.1/159-365	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A097ZQG8.1/159-365	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A097ZQI2.1/159-365	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A097ZQH0.1/159-365	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A097ZQH9.1/159-365	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A6F8Z1L8.1/159-365	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A6F8Z1C0.1/159-365	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A6F8Z232.1/159-365	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A2U1LPB1.1/192-408	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GN68@35493|Streptophyta								3GN68@35493|Streptophyta
A0A6F8Z1U3.1/159-365	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A103PWC4.1/177-397	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
A0A097ZQH2.1/159-365	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A665TZR0.1/171-405	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	48812@7711|Chordata	49AKX@7742|Vertebrata	49RZN@7898|Actinopterygii				49RZN@7898|Actinopterygii
A0A545URM7.1/77-303	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3P1MK@4751|Fungi	3QR9H@4890|Ascomycota	21EKQ@147550|Sordariomycetes	1F5EX@1028384|Glomerellales					1F5EX@1028384|Glomerellales
A0A8H7XB06.1/42-261	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	210M0@147548|Leotiomycetes						210M0@147548|Leotiomycetes
J9F3N8.1/41-230	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	40FEA@6231|Nematoda	1KY3W@119089|Chromadorea					1KY3W@119089|Chromadorea
X0LDN5.1/86-444	28UM2@1|root	2RYJI@2759|Eukaryota	39SPN@33154|Opisthokonta	3NZ79@4751|Fungi	3QSFQ@4890|Ascomycota	21P0W@147550|Sordariomycetes	3TT6R@5125|Hypocreales	1FX8W@110618|Nectriaceae				1FX8W@110618|Nectriaceae
A0A1L7V9Q4.1/76-434	28UM2@1|root	2RYJI@2759|Eukaryota	39SPN@33154|Opisthokonta	3NZ79@4751|Fungi	3QSFQ@4890|Ascomycota	21P0W@147550|Sordariomycetes	3TT6R@5125|Hypocreales	1FX8W@110618|Nectriaceae				1FX8W@110618|Nectriaceae
A0A8K0R3D6.1/105-299	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QU0Q@4890|Ascomycota	219R7@147550|Sordariomycetes	3TSE8@5125|Hypocreales					3TSE8@5125|Hypocreales
A0A168EW41.1/76-320	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NXY8@4751|Fungi	3QSRY@4890|Ascomycota	216ZN@147550|Sordariomycetes	3TE7D@5125|Hypocreales					3TE7D@5125|Hypocreales
A0A7I8L253.1/154-359	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida							3KS9W@4447|Liliopsida
A0A0G2J6J9.1/63-245	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3QQH6@4890|Ascomycota	20MAP@147545|Eurotiomycetes						20MAP@147545|Eurotiomycetes
A0A8J5UES2.1/86-444	28UM2@1|root	2RYJI@2759|Eukaryota	39SPN@33154|Opisthokonta	3NZ79@4751|Fungi	3QSFQ@4890|Ascomycota	21P0W@147550|Sordariomycetes	3TT6R@5125|Hypocreales	1FX8W@110618|Nectriaceae				1FX8W@110618|Nectriaceae
A0A8H2Y0Y5.1/91-301	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3P1MK@4751|Fungi	3V3KE@5204|Basidiomycota	22DXG@155619|Agaricomycetes	3H86X@355688|Agaricomycetes incertae sedis					3H86X@355688|Agaricomycetes incertae sedis
D7RHB7.1/175-383	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
A0A177DHU3.1/89-289	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QNCN@4890|Ascomycota	1ZZAY@147541|Dothideomycetes						1ZZAY@147541|Dothideomycetes
A0A1R3RDN0.1/88-301	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	3TIAP@5125|Hypocreales					3TIAP@5125|Hypocreales
A0A317X784.1/76-289	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	3TIAP@5125|Hypocreales					3TIAP@5125|Hypocreales
A0A804RRR4.1/210-417	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A3M7DYK1.1/98-307	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	1ZX9D@147541|Dothideomycetes	3MPJN@451867|Dothideomycetidae					3MPJN@451867|Dothideomycetidae
A0A1V1TSL3.1/71-257	29DZU@1|root	2T33W@2759|Eukaryota	3AIF7@33154|Opisthokonta	3PCWW@4751|Fungi	3R267@4890|Ascomycota	21P2I@147550|Sordariomycetes						21P2I@147550|Sordariomycetes
A0A4S8M8C5.1/72-274	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3V15M@5204|Basidiomycota	226DN@155619|Agaricomycetes	3H10G@355688|Agaricomycetes incertae sedis					3H10G@355688|Agaricomycetes incertae sedis
A0A061GFY7.1/176-382	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta								3GD2R@35493|Streptophyta
A0A6I8QAH5.2/176-400	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	48812@7711|Chordata	494CV@7742|Vertebrata					494CV@7742|Vertebrata
A0A2U3E384.1/202-441	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NXY8@4751|Fungi	3QSRY@4890|Ascomycota	216ZN@147550|Sordariomycetes	3TE7D@5125|Hypocreales	1FTBY@110618|Nectriaceae				1FTBY@110618|Nectriaceae
A0A5J9TTZ2.1/172-379	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A5C6TF30.1/71-370	28UM2@1|root	2RYJI@2759|Eukaryota	39SPN@33154|Opisthokonta	3NZ79@4751|Fungi	3QUC2@4890|Ascomycota	219JV@147550|Sordariomycetes	3TKGN@5125|Hypocreales	1FZB7@110618|Nectriaceae				1FZB7@110618|Nectriaceae
A0A4U5M982.1/115-303	2CMMT@1|root	2QQWC@2759|Eukaryota	3AF02@33154|Opisthokonta	3CP4R@33208|Metazoa	3E58Z@33213|Bilateria	40RD4@6231|Nematoda	1M8HF@119089|Chromadorea	40YIC@6236|Rhabditida				40YIC@6236|Rhabditida
A0A835E2N8.1/167-427	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3M37J@4447|Liliopsida							3M37J@4447|Liliopsida
A0A2B7ZFZ8.1/63-245	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3QSS6@4890|Ascomycota							3QSS6@4890|Ascomycota
A0A814MII4.1/386-616	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria	418SV@629295|Streptomyces griseus group								418SV@629295|Streptomyces griseus group
A0A6P6V179.1/172-380	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta								3GD2R@35493|Streptophyta
A0A8K0WKS9.1/72-253	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3QSS6@4890|Ascomycota	214BI@147550|Sordariomycetes						214BI@147550|Sordariomycetes
D1KEC0.1/11-216	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A8H2XQU0.1/74-279	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3V15M@5204|Basidiomycota	226DN@155619|Agaricomycetes	3H10G@355688|Agaricomycetes incertae sedis					3H10G@355688|Agaricomycetes incertae sedis
A0A7J5VW61.1/42-260	COG2304@1|root	COG2304@2|Bacteria	4P9PS@976|Bacteroidetes	47WEN@768503|Cytophagia								47WEN@768503|Cytophagia
A0A8B6G957.1/126-305	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria							3CU5R@33213|Bilateria
A0A2G9UMR0.1/41-234	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	40D73@6231|Nematoda	1KYV1@119089|Chromadorea	40ZXF@6236|Rhabditida				40ZXF@6236|Rhabditida
A0A445I9A8.1/176-381	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
I1M285.1/176-381	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
A0A167LSW1.1/80-324	2981X@1|root	2RF2C@2759|Eukaryota	39X7B@33154|Opisthokonta	3Q4W6@4751|Fungi								3Q4W6@4751|Fungi
A0A192M4Q6.1/73-253	COG2304@1|root	COG2304@2|Bacteria	1QZQM@1224|Proteobacteria									1QZQM@1224|Proteobacteria
A0A1C3Y9U9.1/73-253	COG2304@1|root	COG2304@2|Bacteria	1QZQM@1224|Proteobacteria									1QZQM@1224|Proteobacteria
A0A2A6HQM3.1/73-253	COG2304@1|root	COG2304@2|Bacteria	1QZQM@1224|Proteobacteria									1QZQM@1224|Proteobacteria
A0A2A6L389.1/73-253	COG2304@1|root	COG2304@2|Bacteria	1QZQM@1224|Proteobacteria									1QZQM@1224|Proteobacteria
A0A2A6QWD6.1/73-253	COG2304@1|root	COG2304@2|Bacteria	1QZQM@1224|Proteobacteria									1QZQM@1224|Proteobacteria
A0A3R9B1K7.1/73-253	COG2304@1|root	COG2304@2|Bacteria	1QZQM@1224|Proteobacteria									1QZQM@1224|Proteobacteria
A0A432NWL9.1/73-253	COG2304@1|root	COG2304@2|Bacteria	1QZQM@1224|Proteobacteria									1QZQM@1224|Proteobacteria
A0A7W6UEA6.1/73-253	COG2304@1|root	COG2304@2|Bacteria	1QZQM@1224|Proteobacteria									1QZQM@1224|Proteobacteria
M8B7N6.1/9-216	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A1D6JET7.1/177-384	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IEBQ@38820|Poales						3IEBQ@38820|Poales
A0A8H3GJ25.1/94-304	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3P1MK@4751|Fungi	3V3KE@5204|Basidiomycota	22DXG@155619|Agaricomycetes	3H86X@355688|Agaricomycetes incertae sedis					3H86X@355688|Agaricomycetes incertae sedis
A0A8B6G9L0.1/130-309	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria							3CU5R@33213|Bilateria
A7J0K8.1/81-289	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
A0A0U2DXN3.1/163-375	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta								3GD2R@35493|Streptophyta
A0A328BD42.1/40-294	2DBCY@1|root	2Z8GH@2|Bacteria	4NM3K@976|Bacteroidetes									4NM3K@976|Bacteroidetes
A0A6P4C4R2.1/179-388	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
A0A7C8Z0D2.1/28-236	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta								3GD2R@35493|Streptophyta
A0A2I0WEB5.1/101-297	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
A0A3M2SNE1.1/67-246	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3QSS6@4890|Ascomycota	214BI@147550|Sordariomycetes	1EZE4@1028384|Glomerellales					1EZE4@1028384|Glomerellales
A0A430LQE9.1/67-246	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3QSS6@4890|Ascomycota	214BI@147550|Sordariomycetes	1EZE4@1028384|Glomerellales					1EZE4@1028384|Glomerellales
A0A428TTS8.1/67-246	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3QSS6@4890|Ascomycota	214BI@147550|Sordariomycetes	1EZE4@1028384|Glomerellales					1EZE4@1028384|Glomerellales
A0A0B2SP68.1/187-402	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
