DATASET_DOMAINS
SEPARATOR COMMA
DATASET_LABEL,Domains
A0A8H4IGW6,1217,HH|698|1168|#0d1440|PF00135_Carboxylesterase family,HH|64|278|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H4IH14,648
A0A8H4IIH3,336
A0A8H4IJN7,331
A0A8H4IQ82,554,HH|85|320|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|425|527|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H4ITZ1,409
A0A8H4IVL2,327
A0A8H4IYB2,404
A0A8H4JA75,338
A0A8H4JD90,295
A0A8H4JDQ9,245
A0A8H4JHW9,369
A0A8H4JJD2,586
A0A8H4JP05,337
A0A8H4JTZ8,324
A0A8H4JVE1,717
A0A8H4JW98,769
A0A8H4JY40,595
A0A8H4JZT0,403
A0A8H4K532,572
A0A8H4K586,748,HH|578|604|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|90|200|#5e847a|PF00860_Permease family,HH|246|474|#5e847a|PF00860_Permease family
A0A8H4K5B4,613,HH|513|564|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H4K856,1183,HH|65|280|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|404|522|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H4KAI2,792
A0A8H4KMC7,400
A0A8H4KQ60,324
A0A8H4KS18,566
A0A8H4KUG6,719
A0A8H4KWK7,106
A0A8H4KYT6,350
A0A8H4L1W2,349
A0A8H4L388,723
A0A8H4L3K1,911,HH|389|636|#5d361b|PF00999_Sodium/hydrogen exchanger family,HH|108|342|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H4LAM5,634
A0A8H4LB75,1073,HH|790|1015|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|103|464|#b019d8|PF07690_Major Facilitator Superfamily
A0A8H4LDZ9,182
A0A8H4LNJ3,566
A0A8H4LT10,403
A0A8H4LT56,540
A0A8H4LY57,841,HH|73|320|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H4LYB6,779
A0A8H4MES4,625,HH|60|350|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|449|576|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H4N0Q7,401
A0A8H4N5Q2,413
A0A8H4N9I7,321
A0A8H4NB11,393
A0A8H4NIG1,303,HH|90|244|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H4NPU8,356
A0A8H4NVH0,382
A0A8H4NX87,667
A0A8H4NXJ4,763
A0A8H4P153,387
A0A8H4P2T7,555
A0A8H4P561,363
A0A8H4P6A3,736
A0A8H4P8Z2,232
A0A8H4PDS8,722
A0A8H4PPA2,547
A0A8H4PWQ3,547
A0A8H4PYE1,626
A0A8H4PYJ1,610
A0A8H4Q371,581
A0A8H4Q5Y0,545
A0A8H4Q7B4,713
A0A8H4QB03,637
A0A8H4QE39,532
A0A8H4QLM8,310
A0A8H4QR39,702,HH|457|649|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|216|326|#f7e06a|PF11807_Mycotoxin biosynthesis protein UstYa
A0A8H4QV49,385
A0A8H4QXJ4,344
A0A8H4QY85,414
A0A8H4R0R5,351
A0A8H4R4D3,366
A0A8H4R646,568
A0A8H4RB41,651
A0A8H4RCD7,634
A0A8H4RCV6,530
A0A8H4RD19,745,HH|125|404|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|597|712|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H4REF5,752,HH|77|330|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|627|728|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H4RGI4,682,HH|69|386|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|529|640|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H4RIN9,1915,HH|595|652|#e40d60|PF06883_RNA polymerase I, Rpa2 specific domain,HH|1374|1628|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|1763|1887|#f2b365|PF18132_Tyosinase C-terminal domain,HH|202|401|#d6f4c7|PF04561_RNA polymerase Rpb2, domain 2,HH|702|1079|#7f9945|PF00562_RNA polymerase Rpb2, domain 6,HH|490|555|#a6489b|PF04565_RNA polymerase Rpb2, domain 3,HH|43|423|#2e5dee|PF04563_RNA polymerase beta subunit,HH|1081|1143|#4167c2|PF04560_RNA polymerase Rpb2, domain 7
A0A8H4RK75,366
A0A8H4RQF7,367
A0A8H4RSF8,402,HH|118|334|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H4RVR8,601
A0A8H4RXM0,363
A0A8H4RXW4,657,HH|401|476|#893519|PF00106_short chain dehydrogenase,HH|481|614|#893519|PF00106_short chain dehydrogenase,HH|105|325|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H4RYR9,405
A0A8H4RZS0,1497,HH|1004|1470|#0d1440|PF00135_Carboxylesterase family,HH|78|338|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|537|662|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H4SDA5,410
A0A8H4SDU1,822
A0A8H4SPQ6,212
A0A8H4SQZ4,776
A0A8H4SVI5,350
A0A8H4SVT9,595
A0A8H4SX43,528
A0A8H4SZ29,586
A0A8H4T3A8,347
A0A8H4T4S3,793
A0A8H4T571,674
A0A8H4TAU8,324
A0A8H4TMG2,387
A0A8H4TN67,403
A0A8H4TUL5,129
A0A8H4U9U3,572
A0A8H4UHJ6,385
A0A8H4UN72,634
A0A8H4UR38,769
A0A8H4V5M0,160
A0A8H4V879,345
A0A8H4VD00,535
A0A8H4VEK6,581
A0A8H4VEL5,373
A0A8H4VFC3,544
A0A8H4VIV0,625
A0A8H4VJ57,848
A0A8H4VJZ4,322
A0A8H4VQE1,417
A0A8H4VSB1,360
A0A8H4VW33,181,HH|115|164|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H4W2C0,549
A0A8H4W3I3,468,HH|3|64|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H4W3U8,1172,HH|424|589|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|1019|1103|#3f08e7|PF00083_Sugar (and other) transporter,HH|677|1001|#3f08e7|PF00083_Sugar (and other) transporter,HH|83|290|#752811|PF00331_Glycosyl hydrolase family 10
A0A8H4W5E3,464
A0A8H4W5K7,551
A0A8H4W8N5,1504,HH|853|1314|#560c19|PF00221_Aromatic amino acid lyase,HH|38|352|#9d5c30|PF00501_AMP-binding enzyme,HH|589|778|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H4W988,484
A0A8H4WA62,577
A0A8H4WCQ3,317
A0A8H4WLA0,426
A0A8H4WPP8,572
A0A8H4WW32,661
A0A8H4WWH2,338
A0A8H4X0V2,735
A0A8H4X204,324
A0A8H4X3P9,382
A0A8H4X8T0,338
A0A8H4X9G3,349
A0A8H4XA50,403
A0A8H4XKD8,568
A0A8H4XP10,400
A0A8H4XRQ7,157
A0A8H4XZ54,566
A0A8H4Y5T0,285
A0A8H4Y6Z8,534
A0A8H4YAL7,338
A0A8H4YFC2,610
A0A8H4YFV0,390
A0A8H4YGK1,943
A0A8H4YMN9,323
A0A8H4YMV7,337
A0A8H4YN65,390
A0A8H4YNB4,555
A0A8H4YWK5,338
A0A8H4YZH8,825
A0A8H4Z0P3,369
A0A8H4Z1R2,239
A0A8H4Z2B8,766
A0A8H4Z4P9,398
A0A8H4Z695,786
A0A8H4ZE45,331
A0A8H4ZHW1,316
A0A8H4ZIX0,726
A0A8H4ZJ61,586
A0A8H4ZJR9,356
A0A8H4ZL32,594
A0A8H4ZQE0,389
A0A8H4ZRI9,572
A0A8H4ZX87,322
A0A8H4ZZ08,600
A0A8H5A3H7,443
A0A8H5AC02,382
A0A8H5ACA7,586
A0A8H5ACT0,246
A0A8H5AG12,906,HH|115|190|#c1147f|PF01546_Peptidase family M20/M25/M40,HH|538|711|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H5ANI9,387
A0A8H5AS67,629
A0A8H5ATL4,389
A0A8H5ATU2,342
A0A8H5AZD0,397,HH|79|342|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H5B6S5,660,HH|59|356|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|455|567|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H5BMN4,330
A0A8H5BNN2,349
A0A8H5BWS2,207
A0A8H5C6D9,348
A0A8H5C7T8,351
A0A8H5C9M2,333
A0A8H5CLG7,360
A0A8H5CPZ2,575
A0A8H5CSQ3,572
A0A8H5CSR4,596,HH|49|300|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|446|562|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H5CT78,297
A0A8H5CW67,357
A0A8H5CXW9,333
A0A8H5CYR8,339
A0A8H5DB58,723
A0A8H5DHF0,386
A0A8H5DJ16,583
A0A8H5DJ73,387
A0A8H5DLD2,269,HH|66|227|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H5DNB4,1002,HH|74|378|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|525|644|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H5DNM7,412
A0A8H5DS06,350
A0A8H5DYD1,315
A0A8H5E626,565
A0A8H5E686,692
A0A8H5E7V3,338
A0A8H5E8T2,403
A0A8H5EA09,324
A0A8H5EAG2,304
A0A8H5ECQ3,350
A0A8H5EE65,412
A0A8H5EN09,715
A0A8H5ENW3,324
A0A8H5EP99,727
A0A8H5ES61,316,HH|72|194|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|201|262|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H5ESC3,388
A0A8H5ESN2,360
A0A8H5ET27,398
A0A8H5ET41,371
A0A8H5EVZ1,673
A0A8H5FVJ2,349,HH|78|145|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H5FVW2,636,HH|202|381|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|462|569|#f2b365|PF18132_Tyosinase C-terminal domain,HH|4|107|#c56564|PF16850_Peptidase inhibitor I66
A0A8H5G7U9,575
A0A8H5GBM7,2662,HH|167|328|#6b317f|PF05729_NACHT domain,HH|1346|1537|#6b317f|PF05729_NACHT domain,HH|395|689|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|1881|1917|#d2c000|PF00400_WD domain, G-beta repeat
A0A8H5GBP1,539
A0A8H5GBV2,532
A0A8H5GWW4,622
A0A8H5H461,84
A0A8H5HDP7,691,HH|67|381|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H5HXK5,637
A0A8H5I441,236
A0A8H5I5E5,669
A0A8H5I9A0,289
A0A8H5IBZ4,382
A0A8H5ICY9,326
A0A8H5IDB1,586
A0A8H5IDF7,323
A0A8H5IFN4,306
A0A8H5IQ56,526
A0A8H5IQI9,831
A0A8H5J2Q4,692
A0A8H5J758,356
A0A8H5J780,717
A0A8H5J841,586
A0A8H5J9Q5,675
A0A8H5JC63,594
A0A8H5JCZ8,295
A0A8H5JGL4,338
A0A8H5JJT6,398
A0A8H5JKQ2,668
A0A8H5JP05,572
A0A8H5JP71,788
A0A8H5JRL3,653
A0A8H5JSZ0,200
A0A8H5JU90,324
A0A8H5JUP5,350
A0A8H5JW57,806
A0A8H5K7H7,403
A0A8H5K863,1145
A0A8H5KA52,323
A0A8H5KBA7,338
A0A8H5KIL6,327
A0A8H5KJP4,695
A0A8H5KJQ9,412
A0A8H5KKH2,586
A0A8H5KLF1,759
A0A8H5KLN9,338
A0A8H5KTM0,356
A0A8H5KU78,324
A0A8H5L4R5,1137
A0A8H5L5W2,382
A0A8H5L5Z4,572
A0A8H5L6K7,298
A0A8H5L7G9,789
A0A8H5L7U2,669
A0A8H5L8N0,682
A0A8H5L9I1,711
A0A8H5LAV3,621,HH|17|320|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|430|562|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H5LGT6,594
A0A8H5LLZ7,539
A0A8H5LR22,602,HH|82|377|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H5LTK0,835,HH|99|261|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H5MJF5,796
A0A8H5MKJ1,572
A0A8H5MMZ8,234
A0A8H5MQC7,334
A0A8H5MQF9,306
A0A8H5MSD3,382
A0A8H5MTE4,502
A0A8H5MYS2,403
A0A8H5MYW8,353
A0A8H5N0W6,342
A0A8H5N717,324
A0A8H5N7B6,314
A0A8H5N7W5,572
A0A8H5NAG7,379
A0A8H5NBS9,670
A0A8H5ND32,338
A0A8H5NDH7,403
A0A8H5NFC4,586
A0A8H5NI46,323
A0A8H5NML4,572
A0A8H5NQC1,278,HH|114|260|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H5NV84,403
A0A8H5NW48,309
A0A8H5NWN0,306
A0A8H5NYQ1,638
A0A8H5P1N5,736
A0A8H5P4T9,383
A0A8H5P677,329
A0A8H5P686,693
A0A8H5P6M4,653
A0A8H5P785,868
A0A8H5P954,340
A0A8H5PBB3,410
A0A8H5PBF2,283
A0A8H5PCC7,796
A0A8H5PRZ9,324
A0A8H5PV85,356
A0A8H5PVK3,313
A0A8H5Q4Q0,324
A0A8H5Q4V2,403
A0A8H5Q6G5,302
A0A8H5Q7J5,323
A0A8H5QC13,299
A0A8H5QP47,395
A0A8H5QP98,350
A0A8H5QVW6,577
A0A8H5R283,338
A0A8H5R4R7,1071,HH|233|449|#7a3bc9|PF04082_Fungal specific transcription factor domain,HH|840|1042|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|18|57|#ec6a4d|PF00172_Fungal Zn(2)-Cys(6) binuclear cluster domain
A0A8H5RAL4,178
A0A8H5RI17,673
A0A8H5RJI4,527
A0A8H5RMQ3,385
A0A8H5RPV5,666
A0A8H5RRB2,662
A0A8H5RUL2,403
A0A8H5RV81,572
A0A8H5RVQ0,353
A0A8H5S0K9,554
A0A8H5S495,526
A0A8H5S4N4,855
A0A8H5S6W1,572
A0A8H5S8V9,743
A0A8H5SCC9,586
A0A8H5SCM8,382
A0A8H5SG51,382
A0A8H5SH19,770
A0A8H5SKG1,334
A0A8H5SLW8,668
A0A8H5SQH1,529
A0A8H5SS39,777
A0A8H5STQ5,306
A0A8H5SV87,350
A0A8H5SVS3,717
A0A8H5SX11,382
A0A8H5T6U4,586
A0A8H5T9H9,338
A0A8H5TCH9,789
A0A8H5TCK8,586
A0A8H5TF94,324
A0A8H5TIA6,142
A0A8H5TJM2,403
A0A8H5TN65,663
A0A8H5TQU7,726
A0A8H5TSQ9,567
A0A8H5TTH5,387
A0A8H5TUE0,386
A0A8H5TUF0,310
A0A8H5U0D3,992
A0A8H5U2G8,403
A0A8H5U9E2,572
A0A8H5UC91,369
A0A8H5UEB6,323
A0A8H5UEG0,766
A0A8H5UH86,526
A0A8H5UJH2,649
A0A8H5UKS9,687,HH|61|356|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|507|636|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H5UN28,673
A0A8H5UPH0,350
A0A8H5UPN3,724
A0A8H5USK3,403
A0A8H5UU87,273
A0A8H5UVB9,356
A0A8H5UZ86,382
A0A8H5UZN1,323
A0A8H5V073,227
A0A8H5V2R6,572
A0A8H5V603,586
A0A8H5V6E6,369
A0A8H5VE75,403
A0A8H5VII5,717
A0A8H5VM64,339
A0A8H5VMD1,312
A0A8H5VN27,586
A0A8H5VNY4,395,HH|160|326|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H5VQS7,350
A0A8H5VR89,403
A0A8H5VTY7,572
A0A8H5VW05,324
A0A8H5VXF0,323
A0A8H5VY34,533
A0A8H5W1F9,269
A0A8H5W340,156
A0A8H5W3R9,324
A0A8H5W4U5,502
A0A8H5W5B7,324
A0A8H5WA55,728
A0A8H5WCB4,266
A0A8H5WCV2,241
A0A8H5WD60,378
A0A8H5WLG2,326
A0A8H5WR39,102
A0A8H5WU54,403
A0A8H5WV73,580
A0A8H5WWF5,572
A0A8H5WWP5,324
A0A8H5WYS4,594
A0A8H5X231,317
A0A8H5X8W1,356
A0A8H5XAB3,323
A0A8H5XDL4,433
A0A8H5XEV6,338
A0A8H5XH25,616
A0A8H5XKR6,533
A0A8H5XND2,350
A0A8H5XPK4,3664,HH|525|798|#617514|PF20255_Family of unknown function (DUF6606),HH|40|332|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|2884|2916|#1f65a7|PF12359_Protein of unknown function (DUF3645),HH|2542|2766|#07fcc0|PF12340_Protein of unknown function (DUF3638)
A0A8H5XW17,369
A0A8H5XYF6,324
A0A8H5Y186,797
A0A8H5Y2X1,245
A0A8H5Y400,572
A0A8H5Y692,403
A0A8H5Y9L7,382
A0A8H5Y9M7,350
A0A8H5YCE1,597
A0A8H5YF66,315
A0A8H5YFK9,338
A0A8H5YQ63,324
A0A8H5YWG8,710
A0A8H5YXQ5,338
A0A8H5YY21,638
A0A8H5Z228,403
A0A8H5Z2U4,868
A0A8H5ZBE3,562
A0A8H5ZBW5,344
A0A8H5ZGI7,372
A0A8H5ZGU7,384
A0A8H5ZHE0,391
A0A8H5ZPQ1,374
A0A8H5ZPY0,407
A0A8H5ZQ82,757
A0A8H5ZQU3,240
A0A8H5ZTP5,362
A0A8H5ZV75,350
A0A8H5ZVG9,597
A0A8H5ZYJ8,351
A0A8H6A0W2,804,HH|59|332|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|449|572|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H6AC38,91
A0A8H6AH89,491
A0A8H6AHL4,578
A0A8H6AJG6,671
A0A8H6ANQ1,335,HH|218|281|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|128|175|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H6AQE7,239,HH|40|96|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H6ARC5,879,HH|428|598|#e2cd75|PF00732_GMC oxidoreductase,HH|146|291|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|729|871|#73cc98|PF05199_GMC oxidoreductase
A0A8H6AXV0,641
A0A8H6B365,595
A0A8H6CYT6,298
A0A8H6CZQ6,340
A0A8H6D6E9,437
A0A8H6DAN0,382
A0A8H6DCF2,770
A0A8H6DIP9,586
A0A8H6DL01,572
A0A8H6DNI4,648
A0A8H6DQX8,418
A0A8H6E1Q8,390
A0A8H6E4D1,624
A0A8H6E5Q1,408
A0A8H6EDG9,357
A0A8H6EGG1,404
A0A8H6FIQ4,378
A0A8H6FJX5,542
A0A8H6G9R1,381
A0A8H6GAT6,338
A0A8H6GIF2,179
A0A8H6GJM5,586
A0A8H6GKA5,715
A0A8H6GLN4,324
A0A8H6GM20,860
A0A8H6GNV5,799
A0A8H6GQK0,403
A0A8H6GTV3,412
A0A8H6HCQ0,349
A0A8H6HGD8,398
A0A8H6HIZ0,333
A0A8H6HJ32,179
A0A8H6HKA3,337
A0A8H6HM07,349
A0A8H6HN38,397
A0A8H6HQ22,347
A0A8H6HT48,399
A0A8H6IBX9,449,HH|199|393|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|61|150|#dd3232|PF03980_Nnf1
A0A8H6IL88,261
A0A8H6IQ64,387
A0A8H6IS43,386
A0A8H6IU52,404
A0A8H6IV04,710
A0A8H6IWA6,406
A0A8H6IWD0,86
A0A8H6IY60,330
A0A8H6IZL4,393
A0A8H6IZN0,330
A0A8H6IZS0,405
A0A8H6J054,324
A0A8H6J558,393
A0A8H6J5G7,379
A0A8H6J6I2,542
A0A8H6J983,405
A0A8H6JAR9,353
A0A8H6JD81,721
A0A8H6JDF9,633
A0A8H6JFM5,407
A0A8H6JGN5,711
A0A8H6JHW7,385
A0A8H6JK77,338
A0A8H6JLP4,404
A0A8H6JQY8,387
A0A8H6JU27,379
A0A8H6JUQ2,393
A0A8H6JVW5,441
A0A8H6JY07,673
A0A8H6K1V4,192
A0A8H6K2X5,522
A0A8H6K3D9,572,HH|267|484|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H6K5B3,334
A0A8H6K6D0,338
A0A8H6K989,402
A0A8H6KBA5,409
A0A8H6KDD4,328
A0A8H6KE22,327
A0A8H6KF39,286
A0A8H6KFC1,330
A0A8H6KGA4,686
A0A8H6KSM3,548
A0A8H6KU06,362
A0A8H6L0G3,362
A0A8H6L2R8,582
A0A8H6LB48,350
A0A8H6LBS9,600
A0A8H6LKN3,355
A0A8H6LM81,572
A0A8H6LPG9,86
A0A8H6M1T0,673
A0A8H6M523,349
A0A8H6M6R6,220
A0A8H6M859,397
A0A8H6MFL0,153
A0A8H6MKC6,456
A0A8H6MMP4,385
A0A8H6MRC0,551
A0A8H6MRK7,523
A0A8H6MV95,386
A0A8H6MX70,415
A0A8H6MXW4,358
A0A8H6MXZ4,338
A0A8H6MYG1,87
A0A8H6N0D2,673
A0A8H6N1I1,338
A0A8H6N3Z9,358
A0A8H6N7U5,403
A0A8H6N8Q9,384
A0A8H6NC09,412
A0A8H6NCK7,359
A0A8H6NEA7,464
A0A8H6NF46,414,HH|110|297|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|338|356|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H6NIR3,542
A0A8H6NIY1,522
A0A8H6NJ52,431
A0A8H6NLN1,330
A0A8H6NMK0,405
A0A8H6NPF4,645
A0A8H6NWB6,324
A0A8H6NYW2,673
A0A8H6P259,347
A0A8H6P2A3,411
A0A8H6PEN0,386
A0A8H6PKJ6,359
A0A8H6PKM4,891,HH|410|594|#7a3bc9|PF04082_Fungal specific transcription factor domain,HH|59|217|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|227|260|#ec6a4d|PF00172_Fungal Zn(2)-Cys(6) binuclear cluster domain
A0A8H6Q2T8,347
A0A8H6Q3V1,987,HH|99|327|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|397|986|#fac203|PF11696_Protein of unknown function (DUF3292)
A0A8H6QIW3,411
A0A8H6QJJ2,412
A0A8H6QX56,891
A0A8H6R1E0,987
A0A8H6R272,443
A0A8H6R6V0,348
A0A8H6RB12,393
A0A8H6RD81,1107,HH|948|1044|#b38e0f|PF10501_Ribosomal subunit 39S,HH|59|374|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|570|711|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H6RFC0,637
A0A8H6RGS3,634
A0A8H6RUP2,400
A0A8H6RWT0,359
A0A8H6S0L4,580
A0A8H6S8I0,384
A0A8H6SA99,656
A0A8H6SAF5,1064,HH|51|301|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|476|598|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H6SNJ8,360
A0A8H6SZY4,366
A0A8H6TVE2,660,HH|53|312|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|502|629|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H6TVI1,570,HH|140|294|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H6U8S8,632
A0A8H6UK35,170
A0A8H6V0E5,222
A0A8H6VAE7,276
A0A8H6VCY1,359
A0A8H6VDP8,367
A0A8H6VED4,412
A0A8H6VEP3,373
A0A8H6VFN9,820
A0A8H6VME7,464,HH|205|387|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H6VUF2,403
A0A8H6VY02,460,HH|165|393|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H6WIU6,388
A0A8H6WRM2,567
A0A8H6WRP1,382
A0A8H6X7R3,780,HH|50|346|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|633|755|#7a7d7b|PF00171_Aldehyde dehydrogenase family
A0A8H6XHP2,624
A0A8H6XYA6,638,HH|69|282|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|368|582|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H6XZ87,371
A0A8H6Y0J2,389
A0A8H6Y0Y5,443
A0A8H6YA53,355
A0A8H6YCU9,625
A0A8H6YF55,670
A0A8H6YGA9,367
A0A8H6YHY9,667
A0A8H6YNE5,381,HH|110|323|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H6Z6D1,379
A0A8H6ZAK3,642
A0A8H6ZT67,303
A0A8H6ZUP2,643,HH|85|297|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|434|642|#7e9cc9|PF01670_Glycosyl hydrolase family 12
A0A8H7AB16,520
A0A8H7AEH3,473
A0A8H7AFZ9,657
A0A8H7AXV4,305
A0A8H7AY81,340
A0A8H7AYA9,361
A0A8H7B370,385
A0A8H7B393,634
A0A8H7B5E2,382
A0A8H7B9S1,371
A0A8H7BB98,400,HH|126|346|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H7BCG0,417
A0A8H7BCK5,749
A0A8H7BEA9,722
A0A8H7C4Z8,687,HH|82|377|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|503|618|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H7C551,568
A0A8H7CJP5,342
A0A8H7D469,969
A0A8H7D4T6,376
A0A8H7D596,263
A0A8H7DEF9,394
A0A8H7DID7,402
A0A8H7DQG2,344
A0A8H7DSK2,223
A0A8H7E323,598
A0A8H7E394,599,HH|74|313|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|438|560|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H7E8W0,664,HH|108|337|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H7EBK0,1217,HH|689|934|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|1052|1171|#f2b365|PF18132_Tyosinase C-terminal domain,HH|363|628|#fcba96|PF05147_Lanthionine synthetase C-like protein
A0A8H7EC27,255
A0A8H7EE27,818,HH|100|324|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|426|764|#c179a8|PF01494_FAD binding domain
A0A8H7EE91,397
A0A8H7EGD0,584,HH|94|326|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|386|454|#6776be|PF13460_NAD(P)H-binding
A0A8H7EH36,387
A0A8H7EHU6,382
A0A8H7EHY5,800,HH|160|347|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|15|160|#f7e06a|PF11807_Mycotoxin biosynthesis protein UstYa,HH|556|798|#2a0fab|PF07942_Carnosine N-methyltransferase
A0A8H7EIF0,414
A0A8H7ELB7,288
A0A8H7EN31,418
A0A8H7F0X6,545
A0A8H7F114,537
A0A8H7F118,611
A0A8H7F178,686,HH|162|418|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|534|647|#f2b365|PF18132_Tyosinase C-terminal domain
A0A8H7FUL9,296
A0A8H7G7F2,574
A0A8H7H065,756
A0A8H7H0A0,376
A0A8H7H1G5,318
A0A8H7H1Q4,327
A0A8H7H1R4,316
A0A8H7H281,317
A0A8H7H557,189
A0A8H7H787,736
A0A8H7HCV1,379
A0A8H7HD47,350
A0A8H7HD61,123
A0A8H7HE37,351
A0A8H7HEV2,357
A0A8H7HEZ9,348
A0A8H7HFI3,353
A0A8H7HJV3,309,HH|138|234|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A8H7HKR3,1128
A0A8H7HN73,347
A0A8H7HNU4,332
A0A8H7HP73,315
A0A8H7HPD8,319
A0A8H7HPJ6,349
A0A8H7HQ90,209
A0A8H7HQN1,316
A0A8H7HVL3,360
A0A8H7HVY0,305
A0A8H7HXA0,362
A0A8H7HXT8,1835
A0A8H7HXY8,380
A0A8H7HZX6,366
A0A8H7I0G9,322
A0A8H7I266,317
A0A8H7I333,353
A0A8H7I8D4,153
A0A8H7I922,414
A0A8H7IAY9,220
A0A8H7IBD4,292
A0A8H7IC76,254
A0A8H7IC95,308
A0A8H7ICL8,309
A0A8H7IE62,357
A0A8H7IJA8,350
A0A8H7IJH3,530
A0A8H7IKL1,351
A0A8H7ILF3,307
